bootstrap,resample,delta_f1,delta_fpr
event,"[(1860, 1800, 1920), (3884, 3824, 3944), (2147, 2087, 2207), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (22, 0, 82), (1860, 1800, 1920), (376, 316, 436), (2550, 2490, 2610), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.01730721754573178,-0.05611831442463533
event,"[(376, 316, 436), (1860, 1800, 1920), (3884, 3824, 3944), (1860, 1800, 1920), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944), (2867, 2807, 2927), (1860, 1800, 1920), (2550, 2490, 2610), (1860, 1800, 1920), (2550, 2490, 2610), (4724, 4664, 4784)]",-0.056862745098039236,-0.05175743530320587
event,"[(376, 316, 436), (4724, 4664, 4784), (1860, 1800, 1920), (5031, 4971, 5091), (2147, 2087, 2207), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (3884, 3824, 3944), (2867, 2807, 2927), (4501, 4441, 4561), (2550, 2490, 2610)]",-0.1064218963051648,-0.0429553264604811
event,"[(5031, 4971, 5091), (4501, 4441, 4561), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (2867, 2807, 2927), (5597, 5537, 5657), (1860, 1800, 1920), (376, 316, 436), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (22, 0, 82)]",-0.12255069723195433,-0.04005112910097998
event,"[(3884, 3824, 3944), (4501, 4441, 4561), (2550, 2490, 2610), (1860, 1800, 1920), (4724, 4664, 4784), (4724, 4664, 4784), (590, 530, 650), (4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (5784, 5724, 5844)]",0.013982264175759651,-0.06216377764494919
event,"[(22, 0, 82), (3884, 3824, 3944), (3884, 3824, 3944), (376, 316, 436), (5031, 4971, 5091), (590, 530, 650), (22, 0, 82), (2867, 2807, 2927), (376, 316, 436), (5784, 5724, 5844), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82)]",-0.11342752162610947,-0.04172434249555072
event,"[(376, 316, 436), (4724, 4664, 4784), (376, 316, 436), (4501, 4441, 4561), (5784, 5724, 5844), (1860, 1800, 1920), (376, 316, 436), (1860, 1800, 1920), (2867, 2807, 2927), (5031, 4971, 5091), (3884, 3824, 3944), (5597, 5537, 5657), (5597, 5537, 5657)]",-0.08146295422369043,-0.04899959167006941
event,"[(1860, 1800, 1920), (5031, 4971, 5091), (1860, 1800, 1920), (2867, 2807, 2927), (5784, 5724, 5844), (22, 0, 82), (2550, 2490, 2610), (22, 0, 82), (5784, 5724, 5844), (5031, 4971, 5091), (22, 0, 82), (22, 0, 82), (2867, 2807, 2927)]",-0.052674022578201474,-0.05076429515002831
event,"[(2147, 2087, 2207), (5031, 4971, 5091), (5031, 4971, 5091), (4501, 4441, 4561), (5597, 5537, 5657), (4724, 4664, 4784), (5784, 5724, 5844), (2550, 2490, 2610), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82)]",-0.11896157683472935,-0.04005112910097997
event,"[(376, 316, 436), (5784, 5724, 5844), (5597, 5537, 5657), (376, 316, 436), (4501, 4441, 4561), (4501, 4441, 4561), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (2550, 2490, 2610), (590, 530, 650)]",-0.04161110710111393,-0.053997923156801665
event,"[(2867, 2807, 2927), (5031, 4971, 5091), (590, 530, 650), (22, 0, 82), (5031, 4971, 5091), (1860, 1800, 1920), (5784, 5724, 5844), (2550, 2490, 2610), (5597, 5537, 5657), (376, 316, 436), (1860, 1800, 1920), (4501, 4441, 4561), (590, 530, 650)]",-0.10272093079209266,-0.043821391484942886
event,"[(4724, 4664, 4784), (590, 530, 650), (5031, 4971, 5091), (2550, 2490, 2610), (2867, 2807, 2927), (590, 530, 650), (3884, 3824, 3944), (2867, 2807, 2927), (590, 530, 650), (2867, 2807, 2927), (1860, 1800, 1920), (5784, 5724, 5844), (5031, 4971, 5091)]",-0.03702298507513019,-0.05260011954572624
event,"[(2867, 2807, 2927), (2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944), (2550, 2490, 2610), (22, 0, 82), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (5784, 5724, 5844), (2147, 2087, 2207), (22, 0, 82), (5597, 5537, 5657)]",-0.15808639074930914,-0.03484602917341977
event,"[(3884, 3824, 3944), (4501, 4441, 4561), (5597, 5537, 5657), (590, 530, 650), (5784, 5724, 5844), (3884, 3824, 3944), (590, 530, 650), (5597, 5537, 5657), (2147, 2087, 2207), (590, 530, 650), (4501, 4441, 4561), (4501, 4441, 4561), (2867, 2807, 2927)]",-0.1748691185042737,-0.0357976653696498
event,"[(5597, 5537, 5657), (2550, 2490, 2610), (5031, 4971, 5091), (2550, 2490, 2610), (2867, 2807, 2927), (3884, 3824, 3944), (2147, 2087, 2207), (5784, 5724, 5844), (2550, 2490, 2610), (3884, 3824, 3944), (4501, 4441, 4561), (5597, 5537, 5657), (2867, 2807, 2927)]",-0.12942531410350444,-0.04004781829049611
event,"[(5597, 5537, 5657), (376, 316, 436), (3884, 3824, 3944), (590, 530, 650), (5031, 4971, 5091), (4501, 4441, 4561), (2867, 2807, 2927), (4724, 4664, 4784), (22, 0, 82), (1860, 1800, 1920), (5784, 5724, 5844), (4501, 4441, 4561), (4724, 4664, 4784)]",-0.09675108471194227,-0.04495100127822752
event,"[(4724, 4664, 4784), (3884, 3824, 3944), (4501, 4441, 4561), (5784, 5724, 5844), (2550, 2490, 2610), (1860, 1800, 1920), (2867, 2807, 2927), (3884, 3824, 3944), (376, 316, 436), (5031, 4971, 5091), (5784, 5724, 5844), (5784, 5724, 5844), (376, 316, 436)]",-0.02584237848041529,-0.05716619028174766
event,"[(5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (376, 316, 436), (376, 316, 436), (1860, 1800, 1920), (4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (376, 316, 436), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844)]",-0.09018404907975462,-0.048999591670069426
event,"[(2147, 2087, 2207), (2550, 2490, 2610), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (5031, 4971, 5091), (4724, 4664, 4784), (1860, 1800, 1920), (2867, 2807, 2927), (5031, 4971, 5091), (2550, 2490, 2610), (22, 0, 82), (2147, 2087, 2207)]",-0.14412560451522308,-0.037373937116867706
event,"[(590, 530, 650), (376, 316, 436), (4501, 4441, 4561), (5784, 5724, 5844), (2550, 2490, 2610), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (2147, 2087, 2207)]",-0.03383937258552172,-0.054194062562263404
event,"[(22, 0, 82), (590, 530, 650), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (4724, 4664, 4784), (5031, 4971, 5091), (590, 530, 650), (1860, 1800, 1920), (2147, 2087, 2207), (22, 0, 82), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.03168353877566338,-0.05161162744710303
event,"[(2550, 2490, 2610), (4501, 4441, 4561), (2147, 2087, 2207), (5784, 5724, 5844), (22, 0, 82), (2147, 2087, 2207), (4724, 4664, 4784), (1860, 1800, 1920), (22, 0, 82), (5031, 4971, 5091), (2550, 2490, 2610), (4724, 4664, 4784), (5031, 4971, 5091)]",-0.02311948622834334,-0.0549733043306308
event,"[(5597, 5537, 5657), (2550, 2490, 2610), (590, 530, 650), (2147, 2087, 2207), (3884, 3824, 3944), (4501, 4441, 4561), (22, 0, 82), (4724, 4664, 4784), (5784, 5724, 5844), (2867, 2807, 2927), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207)]",-0.14287019420404184,-0.036642522368981675
event,"[(2550, 2490, 2610), (376, 316, 436), (376, 316, 436), (2550, 2490, 2610), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (2867, 2807, 2927), (4724, 4664, 4784), (22, 0, 82), (4501, 4441, 4561), (1860, 1800, 1920), (5597, 5537, 5657)]",-0.11548065402335903,-0.0450860193790785
event,"[(4501, 4441, 4561), (5031, 4971, 5091), (22, 0, 82), (376, 316, 436), (590, 530, 650), (22, 0, 82), (5597, 5537, 5657), (3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (2550, 2490, 2610)]",-0.03854836509055293,-0.05141388174807198
event,"[(2867, 2807, 2927), (4501, 4441, 4561), (2550, 2490, 2610), (590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944), (2550, 2490, 2610), (2550, 2490, 2610), (1860, 1800, 1920), (5784, 5724, 5844), (2147, 2087, 2207), (2867, 2807, 2927), (3884, 3824, 3944)]",-0.10339321155341069,-0.04463040446304044
event,"[(376, 316, 436), (376, 316, 436), (590, 530, 650), (5031, 4971, 5091), (5031, 4971, 5091), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (2550, 2490, 2610), (3884, 3824, 3944), (22, 0, 82), (5784, 5724, 5844)]",-0.052118988011796985,-0.052128764278296984
event,"[(5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (4501, 4441, 4561), (3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650), (2147, 2087, 2207)]",-0.12092603678206792,-0.039304123711340205
event,"[(5031, 4971, 5091), (5031, 4971, 5091), (22, 0, 82), (3884, 3824, 3944), (3884, 3824, 3944), (5784, 5724, 5844), (22, 0, 82), (2867, 2807, 2927), (1860, 1800, 1920), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (376, 316, 436)]",-0.044580260734706806,-0.05299584734032034
event,"[(22, 0, 82), (590, 530, 650), (22, 0, 82), (2550, 2490, 2610), (2550, 2490, 2610), (4501, 4441, 4561), (4501, 4441, 4561), (5031, 4971, 5091), (5031, 4971, 5091), (3884, 3824, 3944), (1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82)]",-0.05532375562362263,-0.049831916155823615
event,"[(2550, 2490, 2610), (590, 530, 650), (590, 530, 650), (4724, 4664, 4784), (5784, 5724, 5844), (2550, 2490, 2610), (2147, 2087, 2207), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (1860, 1800, 1920), (2550, 2490, 2610), (1860, 1800, 1920)]",-0.10734461737931944,-0.043579766536964985
event,"[(4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (3884, 3824, 3944), (3884, 3824, 3944), (2147, 2087, 2207), (5597, 5537, 5657), (4501, 4441, 4561), (2867, 2807, 2927), (5031, 4971, 5091), (590, 530, 650), (4501, 4441, 4561), (5031, 4971, 5091)]",-0.15284670658030217,-0.0357976653696498
event,"[(4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (22, 0, 82), (3884, 3824, 3944), (2550, 2490, 2610), (4724, 4664, 4784), (590, 530, 650), (3884, 3824, 3944), (22, 0, 82), (5784, 5724, 5844), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.05547547563490987,-0.05287682333873582
event,"[(3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (22, 0, 82), (2867, 2807, 2927), (4724, 4664, 4784), (590, 530, 650), (4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (590, 530, 650), (4724, 4664, 4784), (2147, 2087, 2207)]",-0.11106244375602262,-0.042747163695299836
event,"[(5784, 5724, 5844), (5784, 5724, 5844), (2550, 2490, 2610), (2867, 2807, 2927), (4501, 4441, 4561), (5031, 4971, 5091), (2867, 2807, 2927), (2147, 2087, 2207), (5031, 4971, 5091), (5784, 5724, 5844), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920)]",-0.08419725108001067,-0.04688715953307393
event,"[(3884, 3824, 3944), (3884, 3824, 3944), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (2147, 2087, 2207), (22, 0, 82), (376, 316, 436), (22, 0, 82), (4501, 4441, 4561), (2867, 2807, 2927), (22, 0, 82)]",-0.10989106753812641,-0.044032444959443806
event,"[(376, 316, 436), (3884, 3824, 3944), (2550, 2490, 2610), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207), (2550, 2490, 2610), (5031, 4971, 5091), (376, 316, 436), (4501, 4441, 4561), (4501, 4441, 4561), (22, 0, 82)]",-0.013812636165577374,-0.053495558130552345
event,"[(2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (2550, 2490, 2610), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091)]",-0.07789748756413062,-0.04706347636938897
event,"[(5597, 5537, 5657), (5597, 5537, 5657), (3884, 3824, 3944), (1860, 1800, 1920), (2147, 2087, 2207), (3884, 3824, 3944), (2147, 2087, 2207), (1860, 1800, 1920), (2867, 2807, 2927), (2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.15084387652035203,-0.036660689380354654
event,"[(5031, 4971, 5091), (4724, 4664, 4784), (376, 316, 436), (5784, 5724, 5844), (590, 530, 650), (2147, 2087, 2207), (1860, 1800, 1920), (5597, 5537, 5657), (2147, 2087, 2207), (4724, 4664, 4784), (4501, 4441, 4561), (1860, 1800, 1920), (2147, 2087, 2207)]",-0.07539405379896172,-0.04736627194773377
event,"[(5597, 5537, 5657), (1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (4724, 4664, 4784), (5597, 5537, 5657), (4501, 4441, 4561), (1860, 1800, 1920)]",-0.10112766686045122,-0.04477309562398704
event,"[(4724, 4664, 4784), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (4724, 4664, 4784), (5031, 4971, 5091), (590, 530, 650), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (4724, 4664, 4784), (376, 316, 436), (4501, 4441, 4561)]",-0.028494572911750837,-0.055532870559412
event,"[(4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (2147, 2087, 2207), (3884, 3824, 3944), (4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561), (5784, 5724, 5844), (2867, 2807, 2927), (590, 530, 650), (2867, 2807, 2927), (5031, 4971, 5091)]",-0.08744142439679134,-0.04463040446304045
event,"[(2550, 2490, 2610), (3884, 3824, 3944), (22, 0, 82), (376, 316, 436), (376, 316, 436), (22, 0, 82), (5031, 4971, 5091), (5031, 4971, 5091), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (3884, 3824, 3944), (4501, 4441, 4561)]",-0.08379257619316871,-0.04619124797406807
event,"[(5031, 4971, 5091), (5597, 5537, 5657), (4724, 4664, 4784), (590, 530, 650), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561), (590, 530, 650), (4724, 4664, 4784), (2867, 2807, 2927), (590, 530, 650), (2867, 2807, 2927), (5031, 4971, 5091)]",-0.1225708061002179,-0.040942448821938975
event,"[(2867, 2807, 2927), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (2867, 2807, 2927), (22, 0, 82), (4724, 4664, 4784), (2147, 2087, 2207), (3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944), (3884, 3824, 3944), (4501, 4441, 4561)]",-0.14687820801937074,-0.037373937116867706
event,"[(2147, 2087, 2207), (5031, 4971, 5091), (5597, 5537, 5657), (590, 530, 650), (376, 316, 436), (4501, 4441, 4561), (5031, 4971, 5091), (3884, 3824, 3944), (3884, 3824, 3944), (22, 0, 82), (1860, 1800, 1920), (3884, 3824, 3944), (1860, 1800, 1920)]",-0.08858675309988928,-0.04457050243111831
event,"[(5597, 5537, 5657), (2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (5031, 4971, 5091), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944), (5031, 4971, 5091), (376, 316, 436), (3884, 3824, 3944), (5031, 4971, 5091), (22, 0, 82)]",-0.07594771241830067,-0.04577056778679027
event,"[(5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (2550, 2490, 2610), (590, 530, 650), (376, 316, 436), (5597, 5537, 5657), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (5784, 5724, 5844), (3884, 3824, 3944), (5597, 5537, 5657)]",-0.044472469942199666,-0.0529182879377432
event,"[(2867, 2807, 2927), (3884, 3824, 3944), (2867, 2807, 2927), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (5784, 5724, 5844), (4724, 4664, 4784), (1860, 1800, 1920)]",-0.07492213308164225,-0.048999591670069426
event,"[(22, 0, 82), (3884, 3824, 3944), (4724, 4664, 4784), (5597, 5537, 5657), (22, 0, 82), (2550, 2490, 2610), (4501, 4441, 4561), (5597, 5537, 5657), (5031, 4971, 5091), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (590, 530, 650)]",-0.03743226798262109,-0.053997923156801665
event,"[(376, 316, 436), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (376, 316, 436), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (2550, 2490, 2610), (1860, 1800, 1920), (2550, 2490, 2610), (4724, 4664, 4784), (590, 530, 650)]",-0.03067484662576689,-0.055532870559412
event,"[(3884, 3824, 3944), (4724, 4664, 4784), (5597, 5537, 5657), (2147, 2087, 2207), (5784, 5724, 5844), (2867, 2807, 2927), (2147, 2087, 2207), (5597, 5537, 5657), (4501, 4441, 4561), (2147, 2087, 2207), (2550, 2490, 2610), (3884, 3824, 3944), (1860, 1800, 1920)]",-0.13398773006134973,-0.04103715802368313
event,"[(2550, 2490, 2610), (2867, 2807, 2927), (590, 530, 650), (5784, 5724, 5844), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (4724, 4664, 4784), (5597, 5537, 5657), (2147, 2087, 2207), (590, 530, 650), (590, 530, 650), (5031, 4971, 5091)]",-0.13785986371845255,-0.036660689380354654
event,"[(590, 530, 650), (3884, 3824, 3944), (2867, 2807, 2927), (5597, 5537, 5657), (22, 0, 82), (590, 530, 650), (4501, 4441, 4561), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207)]",-0.1393934098440787,-0.03551401869158878
event,"[(3884, 3824, 3944), (5784, 5724, 5844), (5597, 5537, 5657), (2867, 2807, 2927), (376, 316, 436), (3884, 3824, 3944), (5597, 5537, 5657), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091), (5031, 4971, 5091), (5031, 4971, 5091)]",-0.10989106753812641,-0.044032444959443806
event,"[(1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844), (1860, 1800, 1920), (4501, 4441, 4561), (5597, 5537, 5657), (5597, 5537, 5657), (3884, 3824, 3944), (5784, 5724, 5844), (590, 530, 650), (590, 530, 650), (5784, 5724, 5844), (22, 0, 82)]",-0.11398757515292737,-0.043701799485861184
event,"[(4501, 4441, 4561), (5784, 5724, 5844), (5031, 4971, 5091), (5784, 5724, 5844), (2867, 2807, 2927), (376, 316, 436), (376, 316, 436), (22, 0, 82), (590, 530, 650), (4724, 4664, 4784), (4724, 4664, 4784), (590, 530, 650), (3884, 3824, 3944)]",-0.053912589890817014,-0.050850891410048615
event,"[(3884, 3824, 3944), (2550, 2490, 2610), (590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (5597, 5537, 5657), (2867, 2807, 2927), (1860, 1800, 1920), (4501, 4441, 4561), (590, 530, 650), (5597, 5537, 5657), (2550, 2490, 2610), (4724, 4664, 4784)]",-0.10821584487983044,-0.04463040446304045
event,"[(2867, 2807, 2927), (2550, 2490, 2610), (4724, 4664, 4784), (376, 316, 436), (590, 530, 650), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (2550, 2490, 2610), (5597, 5537, 5657), (22, 0, 82), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.09854209167359976,-0.043821391484942886
event,"[(3884, 3824, 3944), (3884, 3824, 3944), (2550, 2490, 2610), (1860, 1800, 1920), (2550, 2490, 2610), (4501, 4441, 4561), (3884, 3824, 3944), (2867, 2807, 2927), (2550, 2490, 2610), (4501, 4441, 4561), (5031, 4971, 5091), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.07790513338744731,-0.04688715953307393
event,"[(2147, 2087, 2207), (5784, 5724, 5844), (2867, 2807, 2927), (4724, 4664, 4784), (1860, 1800, 1920), (1860, 1800, 1920), (5784, 5724, 5844), (2550, 2490, 2610), (1860, 1800, 1920), (3884, 3824, 3944), (5784, 5724, 5844), (3884, 3824, 3944), (4501, 4441, 4561)]",-0.08902311322902284,-0.0480175333731819
event,"[(22, 0, 82), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207), (3884, 3824, 3944), (590, 530, 650)]",-0.14073317099176524,-0.035721703011422634
event,"[(22, 0, 82), (4724, 4664, 4784), (2550, 2490, 2610), (4501, 4441, 4561), (5597, 5537, 5657), (22, 0, 82), (2867, 2807, 2927), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (2147, 2087, 2207), (2550, 2490, 2610), (1860, 1800, 1920)]",-0.16339382904425673,-0.037373937116867706
event,"[(22, 0, 82), (590, 530, 650), (1860, 1800, 1920), (3884, 3824, 3944), (5784, 5724, 5844), (22, 0, 82), (22, 0, 82), (376, 316, 436), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (376, 316, 436)]",-0.049165550035122574,-0.05141388174807198
event,"[(2550, 2490, 2610), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (2550, 2490, 2610), (2550, 2490, 2610), (1860, 1800, 1920), (4501, 4441, 4561), (2867, 2807, 2927), (376, 316, 436), (376, 316, 436), (22, 0, 82), (2147, 2087, 2207)]",-0.09956079924185107,-0.046191247974068074
event,"[(5031, 4971, 5091), (22, 0, 82), (2867, 2807, 2927), (5784, 5724, 5844), (2550, 2490, 2610), (1860, 1800, 1920), (5597, 5537, 5657), (590, 530, 650), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (4501, 4441, 4561), (5597, 5537, 5657)]",-0.10155338846868345,-0.04402907580477674
event,"[(2867, 2807, 2927), (4501, 4441, 4561), (3884, 3824, 3944), (2147, 2087, 2207), (1860, 1800, 1920), (4724, 4664, 4784), (5031, 4971, 5091), (1860, 1800, 1920), (4724, 4664, 4784), (5784, 5724, 5844), (4724, 4664, 4784), (2147, 2087, 2207), (5784, 5724, 5844)]",-0.07863590298750331,-0.0480175333731819
event,"[(5031, 4971, 5091), (1860, 1800, 1920), (2147, 2087, 2207), (1860, 1800, 1920), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (2867, 2807, 2927), (3884, 3824, 3944), (3884, 3824, 3944), (3884, 3824, 3944), (2550, 2490, 2610), (2867, 2807, 2927)]",-0.08577164243338797,-0.04357976653696498
event,"[(590, 530, 650), (590, 530, 650), (590, 530, 650), (376, 316, 436), (1860, 1800, 1920), (2550, 2490, 2610), (4501, 4441, 4561), (4501, 4441, 4561), (376, 316, 436), (2147, 2087, 2207), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844)]",-0.03818035224963634,-0.05291828793774319
event,"[(4501, 4441, 4561), (2550, 2490, 2610), (590, 530, 650), (2550, 2490, 2610), (5031, 4971, 5091), (376, 316, 436), (4724, 4664, 4784), (3884, 3824, 3944), (5031, 4971, 5091), (590, 530, 650), (590, 530, 650), (2867, 2807, 2927), (376, 316, 436)]",-0.03278378920708147,-0.05240087666865909
