file,subset,method,precision,recall,f1,fpr,tp,fp,fn,tn
realKnownCause/cpu_utilization_asg_misconfiguration.csv,realKnownCause,volatility_percentile,0.1781115879828326,0.16611074049366245,0.17190196755264067,0.29341164453524005,249,1149,1250,2767
realKnownCause/cpu_utilization_asg_misconfiguration.csv,realKnownCause,cusum,0.2768236380424746,1.0,0.4336129592131906,1.0,1499,3916,0,0
realKnownCause/ec2_request_latency_system_failure.csv,realKnownCause,instability_score,0.4558303886925795,0.6113744075829384,0.522267206477733,0.15415415415415415,129,154,82,845
realKnownCause/ec2_request_latency_system_failure.csv,realKnownCause,hybrid_windowed_confirmation,0.47297297297297297,0.33175355450236965,0.38997214484679665,0.07807807807807808,70,78,141,921
realKnownCause/ec2_request_latency_system_failure.csv,realKnownCause,volatility_percentile,0.3211009174311927,0.33175355450236965,0.3263403263403264,0.14814814814814814,70,148,141,851
realKnownCause/ec2_request_latency_system_failure.csv,realKnownCause,cusum,0.17896522476675147,1.0,0.30359712230215824,0.968968968968969,211,968,0,31
realKnownCause/machine_temperature_system_failure.csv,realKnownCause,instability_score,0.32577565632458233,0.24074074074074073,0.2768762677484787,0.09955947136563877,273,565,861,5110
realKnownCause/machine_temperature_system_failure.csv,realKnownCause,hybrid_windowed_confirmation,0.36808846761453395,0.2054673721340388,0.2637238256932654,0.07048458149779736,233,400,901,5275
realKnownCause/machine_temperature_system_failure.csv,realKnownCause,volatility_percentile,0.31210191082802546,0.21604938271604937,0.2553413236060448,0.09515418502202644,245,540,889,5135
realKnownCause/machine_temperature_system_failure.csv,realKnownCause,cusum,0.0,0.0,0.0,0.0,0,0,1134,5675
realKnownCause/nyc_taxi.csv,realKnownCause,instability_score,0.3323615160349854,0.16642335766423358,0.2217898832684825,0.09494195688225539,114,229,571,2183
realKnownCause/nyc_taxi.csv,realKnownCause,hybrid_windowed_confirmation,0.0625,0.014598540145985401,0.023668639053254437,0.06218905472636816,10,150,675,2262
realKnownCause/nyc_taxi.csv,realKnownCause,volatility_percentile,0.06584362139917696,0.02335766423357664,0.034482758620689655,0.09411276948590382,16,227,669,2185
realKnownCause/nyc_taxi.csv,realKnownCause,cusum,0.0,0.0,0.0,0.0,0,0,685,2412
realKnownCause/rogue_agent_key_hold.csv,realKnownCause,instability_score,0.112,0.7777777777777778,0.1958041958041958,0.20292504570383912,14,111,4,436
realKnownCause/rogue_agent_key_hold.csv,realKnownCause,hybrid_windowed_confirmation,0.096045197740113,0.9444444444444444,0.17435897435897435,0.29250457038391225,17,160,1,387
realKnownCause/rogue_agent_key_hold.csv,realKnownCause,volatility_percentile,0.07906976744186046,0.9444444444444444,0.14592274678111586,0.3619744058500914,17,198,1,349
realKnownCause/rogue_agent_key_hold.csv,realKnownCause,cusum,0.0,0.0,0.0,0.4753199268738574,0,260,18,287
realKnownCause/rogue_agent_key_updown.csv,realKnownCause,instability_score,0.0,0.0,0.0,0.174294670846395,0,278,0,1317
realKnownCause/rogue_agent_key_updown.csv,realKnownCause,hybrid_windowed_confirmation,0.0,0.0,0.0,0.19059561128526645,0,304,0,1291
realKnownCause/rogue_agent_key_updown.csv,realKnownCause,volatility_percentile,0.0,0.0,0.0,0.2244514106583072,0,358,0,1237
realKnownCause/rogue_agent_key_updown.csv,realKnownCause,cusum,0.0,0.0,0.0,0.0,0,0,0,1595
realTraffic/TravelTime_387.csv,realTraffic,instability_score,0.0,0.0,0.0,0.072,0,54,0,696
realTraffic/TravelTime_387.csv,realTraffic,hybrid_windowed_confirmation,0.0,0.0,0.0,0.056,0,42,0,708
realTraffic/TravelTime_387.csv,realTraffic,volatility_percentile,0.0,0.0,0.0,0.08933333333333333,0,67,0,683
realTraffic/TravelTime_387.csv,realTraffic,cusum,0.0,0.0,0.0,0.612,0,459,0,291
realTraffic/TravelTime_451.csv,realTraffic,instability_score,0.0,0.0,0.0,0.01848998459167951,0,12,0,637
realTraffic/TravelTime_451.csv,realTraffic,hybrid_windowed_confirmation,0.0,0.0,0.0,0.0,0,0,0,649
realTraffic/TravelTime_451.csv,realTraffic,volatility_percentile,0.0,0.0,0.0,0.0,0,0,0,649
realTraffic/TravelTime_451.csv,realTraffic,cusum,0.0,0.0,0.0,0.0,0,0,0,649
realTraffic/occupancy_6005.csv,realTraffic,instability_score,0.3894736842105263,0.16972477064220184,0.23642172523961666,0.11693548387096774,37,58,181,438
realTraffic/occupancy_6005.csv,realTraffic,hybrid_windowed_confirmation,0.3125,0.13761467889908258,0.1910828025477707,0.13306451612903225,30,66,188,430
realTraffic/occupancy_6005.csv,realTraffic,volatility_percentile,0.29838709677419356,0.16972477064220184,0.21637426900584797,0.17540322580645162,37,87,181,409
realTraffic/occupancy_6005.csv,realTraffic,cusum,0.19480519480519481,0.5504587155963303,0.2877697841726619,1.0,120,496,98,0
realTraffic/occupancy_t4013.csv,realTraffic,instability_score,0.8695652173913043,0.32,0.46783625730994155,0.024,80,12,170,488
realTraffic/occupancy_t4013.csv,realTraffic,hybrid_windowed_confirmation,0.9142857142857143,0.256,0.39999999999999997,0.012,64,6,186,494
realTraffic/occupancy_t4013.csv,realTraffic,volatility_percentile,0.6336633663366337,0.256,0.3646723646723647,0.074,64,37,186,463
