date,price,log_return,rolling_volatility,return_zscore,signal,MMD,kappa,CIS
2002-03-04,74.42158508300781,0.017517708493837603,0.014190100898733574,1.452375526180432,0.30349098975262534,0.049170352843384446,1.1363831389948618,0.02559927388483398
2002-03-05,74.18367004394531,-0.0032019761633712562,0.012811948724608647,-0.26909595728741637,-0.05157659492178631,0.054136678419494766,1.1317930913399379,0.032944989510243085
2002-03-06,75.06454467773438,0.011804293457436721,0.012803892806587645,0.9542323569988039,0.20058978597045546,0.06270074772064271,1.1567731397426253,0.0490217246977351
2002-03-07,74.90382385253906,-0.002143397148368642,0.012744510395021886,-0.20270460655692885,-0.037789266767063526,0.07460962525073452,1.1483826155923782,0.061118922404578016
2002-03-08,75.21885681152344,0.0041970130033739395,0.012536673921773277,0.31979515990710394,0.06981854065963974,0.07890652779004396,1.1212311254170257,0.062490372694901174
2002-03-11,75.37958526611328,0.0021345309207543295,0.012032089045373454,0.15240506359885894,0.03515790489376099,0.08146212709046607,1.0991273590082913,0.07257772059379049
2002-03-12,75.33457946777344,-0.0005972338400583865,0.011864875681337568,-0.06643071619611655,-0.010025297454851236,0.07630618753463032,1.0929944005592003,0.0902589940888843
2002-03-13,74.60802459716797,-0.009691182323670944,0.012116605615279174,-0.8123698054592704,-0.1636845705691058,0.07532315522230904,1.0998526267279634,0.09920237925047994
2002-03-14,74.50515747070312,-0.0013797189672528631,0.011975030230141799,-0.14080798667079988,-0.02525894774874387,0.0724433668874825,1.0854911406074432,0.10359621414579774
2002-03-15,75.2151107788086,0.009483801193320929,0.012071442372356682,0.787333913510907,0.16583011601054887,0.06074743012854422,1.094040575634204,0.10536389681579097
2002-03-18,75.22796630859375,0.00017090224509352936,0.011713643044681005,0.01229130504886383,0.006057805045723832,0.05289050466265022,1.0919697458066837,0.09771156573315452
2002-03-19,75.73088836669922,0.006663059544867345,0.010516664334406806,0.5710093425578816,0.12068839758433203,0.04592861249890453,1.0912565325456756,0.08139064682752989
2002-03-20,74.30591583251953,-0.018995544317913726,0.011249914939979544,-1.5803079566817846,-0.3221843890133199,0.04655200950768834,1.0914468490292766,0.06446758688617049
2002-03-21,74.33818817138672,0.00043422293256067945,0.00986787430978696,0.049584801768437964,0.013094434112904021,0.04462240709175691,1.001040000776396,0.07102279382862989
2002-03-22,74.17698669433594,-0.002170842683280938,0.00970020181388074,-0.18055263436696573,-0.034285887670869396,0.048128484081591726,1.043912598427915,0.08828442619098853
2002-03-25,73.25492858886719,-0.012508419575369523,0.009683246545309047,-1.0161335088388175,-0.20657593759185555,0.05230954119861164,1.028619948493434,0.09547782016268391
2002-03-26,73.6805191040039,0.0057929071844045055,0.00970730471225074,0.49206647083826316,0.10422193917353012,0.04857694422880421,1.065084893053431,0.08031094309105563
2002-03-27,73.87394714355469,0.0026217864530710955,0.009695380830519148,0.21097927459707513,0.046415362395106324,0.04204767840875919,1.102620448186843,0.06778127283239006
2002-03-28,73.8416748046875,-0.0004369522864946518,0.009607045398129415,-0.032553047452926885,-0.003846972014393879,0.03949229280856037,1.1073481739021294,0.060705802642440625
2002-04-01,73.87394714355469,0.0004369522864946518,0.00818101063248205,0.006285023228414083,0.003929783978674758,0.04498744053187168,1.1113720431395984,0.0589381199724474
2002-04-02,73.46771240234375,-0.005514201099777516,0.007225679165966874,-0.4920496825341176,-0.09899933330692223,0.05023328451259065,1.0876530027548665,0.058151983912567984
2002-04-03,72.95188903808594,-0.007045853057169538,0.007347367492670068,-0.6204616925734403,-0.12541105479547182,0.04984396181318096,1.1569454868325078,0.05708062559603434
2002-04-04,72.64881896972656,-0.004163036158431943,0.006744192897012471,-0.3742996243424488,-0.07491818507860198,0.05018550083518473,1.1450722777227587,0.05708062559603434
2002-04-05,72.66172790527344,0.00017767375952359998,0.0067549559573194225,0.01901012218110489,0.005917348103178605,0.04956413417374709,1.1372899120650772,0.03842822094673201
2002-04-08,72.8164291381836,0.002126797511970757,0.00667817268119214,0.19226395423026935,0.04151964140639689,0.055646464750504755,1.1370600292988595,0.019795138294050215
2002-04-09,72.30706787109375,-0.0070197227769979165,0.006720655733424503,-0.598652731899456,-0.12122421104836281,0.06690936684255015,1.1460430227868585,0.0054961140749852765
2002-04-10,73.12598419189453,0.011261882555978708,0.007351940946189198,0.980187373560159,0.20387399827387792,0.08161863827152471,1.2264434611715669,0.0029817176515197484
2002-04-11,71.30760955810547,-0.025180716850326412,0.008911946490970532,-2.265786902863316,-0.46307415505053523,0.08668286355906878,1.2268552176700422,0.0029817176515197484
2002-04-12,71.8427963256836,0.007477299946117455,0.00917430814086464,0.6802132291843311,0.14253358825218435,0.07389135831313028,1.1633244369567943,0.0029817176515197484
2002-04-15,71.29474639892578,-0.007657705930692593,0.008858010224277004,-0.6620765806235955,-0.1335867660227823,0.06386408388445368,1.1172289480707325,0.015056435016222326
2002-04-16,72.99056243896484,0.02350750947177982,0.0106154956385994,2.0416801760679393,0.42327443864105757,0.057632870883063424,1.252186512333952,0.020870451743676327
2002-04-17,72.83580780029297,-0.0021224514676312367,0.0104398260085734,-0.2524513269778668,-0.048419543326816965,0.05929854847383916,1.2436791893969368,0.020870451743676327
